use_no,prodno,chem_code,prodchem_pct,lbs_chm_used,lbs_prd_used,amt_prd_used,unit_of_meas,acre_planted,unit_planted,acre_treated,unit_treated,applic_cnt,applic_dt,applic_time,county_cd,base_ln_mer,township,tship_dir,range,range_dir,section,site_loc_id,grower_id,license_no,planting_seq,aer_gnd_ind,site_code,qualify_cd,batch_no,document_no,summary_cd,record_id,comtrs,error_flag
617621,66769,3946,24.5,.020531,.0838,1.12,OZ,,,,,,02/01/2021,,17,,,,,,,"","","31268",,,40,0,1703,49,6,C,,
617643,46133,1855,50.2,18.0108564,35.8782,460,OZ,,,,,1,02/01/2021,,17,,,,,,,"","","32760",,,30,0,1703,107,5,C,,
617669,62647,3995,9.1,.0128219,.1409,2.08,OZ,,,,,,03/01/2021,,17,,,,,,,"","","5549",,,10,0,1703,135,7,C,,
617670,65414,2171,40,.05,.125,2,OZ,,,,,,03/01/2021,,17,,,,,,,"","","5549",,,10,0,1703,136,10,C,,
3846748,62155,2008,.25,.0011435,.4574,6,OZ,,,,,,12/01/2021,,17,,,,,,,"","","5549",,,10,0,1705,6,5,C,,
3846745,28900,2244,9,.006741,.0749,1.35,OZ,,,,,,12/01/2021,,17,,,,,,,"","","5549",,,10,0,1705,3,1,C,,
3846893,46902,1855,41,115.848165,282.5565,3741,OZ,,,,,,12/01/2021,,17,,,,,,,"","","45041",,,30,0,1705,151,1,C,,
3846843,56726,2131,44.4,10.7072376,24.1154,2.5,GA,,,,,,10/01/2021,,17,,,,,,,"","17211700555","",,,40,0,1705,101,1,C,,
3846916,41483,2300,7.9,.6593893,8.3467,125.25,OZ,,,,,,10/01/2021,,17,,,,,,,"","","5549",,,10,0,1705,174,4,C,,
3846931,72259,,,,.0134,.2,OZ,,,,,,12/01/2021,,17,,,,,,,"","","31268",,,40,0,1705,189,5,C,,
617747,53134,396,1.6,.008248,.5155,8,OZ,,,,,,03/01/2021,,17,,,,,,,"","","4227",,,10,0,1703,249,14,C,,
4026953,72390,3010,4.75,.0779,1.64,24,OZ,,,,,60,08/01/2021,,17,,,,,,,"","","BR 4019",,,100,0,1702,71,2,C,,
4026922,60183,2203,1,.00997,.997,.997,LB,,,,,2,11/01/2021,,17,,,,,,,"","","PR 0001",,,10,0,1702,40,5,C,,
4026924,70269,3995,.001,.0000056,.56,254,GR,,,,,16,11/01/2021,,17,,,,,,,"","","PR 0001",,,10,0,1702,42,15,C,,
617570,54726,2171,40,,,6,GA,,,,,,03/01/2021,,17,,,,,,,"","","3066",,,10,0,1703,387,1,C,,X
617741,61690,3849,21.4,.0445334,.2081,2.805,OZ,,,,,,02/01/2021,,17,,,,,,,"","","4227",,,30,0,1703,206,9,C,,
617800,48747,3938,21.45,.05789355,.2699,3.6,OZ,,,,,,03/01/2021,,17,,,,,,,"","","PR 8246",,,10,0,1703,321,3,C,,
617722,53134,396,1.6,.008248,.5155,8,OZ,,,,,,02/01/2021,,17,,,,,,,"","","4227",,,10,0,1703,187,13,C,,
617767,50441,2008,36.8,15.4776016,42.0587,622.5,OZ,,,,,,03/01/2021,,17,,,,,,,"","","4227",,,10,0,1703,270,12,C,,X
617791,48621,2245,40,.06,.15,2.4,OZ,,,,,,03/01/2021,,17,,,,,,,"","17211700137","",,,30,0,1703,294,5,C,,
617652,51054,,,,.0092,.1413,OZ,,,,,5,02/01/2021,,17,,,,,,,"","","30261",,,40,0,1703,118,4,C,,
617572,64960,2254,.05,.0000133,.0266,.3,OZ,,,,,,03/01/2021,,17,,,,,,,"","","5596",,,10,0,1703,406,15,C,,
617582,66646,5822,40,.20752,.5188,8.3,OZ,,,,,,03/01/2021,,17,,,,,,,"","","5596",,,10,0,1703,416,13,C,,
617634,67519,1855,41,244.272834,595.7874,60.5,GA,,,,,,02/01/2021,,17,,,,,,,"","","44774",,,30,0,1703,98,1,C,,X
617659,55818,2300,7.9,.0076551,.0969,1.4592,OZ,,,,,1,02/01/2021,,17,,,,,,,"","","6639",,,10,0,1703,125,2,C,,
617579,60710,3849,.03,.00002514,.0838,.9,OZ,,,,,,03/01/2021,,17,,,,,,,"","","5596",,,10,0,1703,413,6,C,,
617590,48097,2297,9.7,.0088852,.0916,1.36,OZ,,,,,3,02/01/2021,,17,,,,,,,"","","4574",,,10,0,1703,424,5,C,,
617766,37774,979,5.8,.0509878,.8791,13.85,OZ,,,,,,03/01/2021,,17,,,,,,,"","","4227",,,10,0,1703,268,19,C,,
3846706,73948,3835,16.7,.6669646,3.9938,63.9,OZ,,,,,,12/01/2021,,17,,,,,,,"","","40293",,,40,0,1705,214,1,C,,
4026945,32592,2244,90.6,.0017214,.0019,1,ML,,,,,1,11/01/2021,,17,,,,,,,"","","BR 4019",,,100,0,1702,63,1,C,,
4026959,34448,3010,4.75,.009766,.2056,3,OZ,,,,,4,11/01/2021,,17,,,,,,,"","","BR 4019",,,100,0,1702,4,7,C,,
4026932,56729,2171,25.4,1.2639294,4.9761,.6316,GA,,,,,179,11/01/2021,,17,,,,,,,"","","PR 0001",,,10,0,1702,50,10,C,,
4026936,49929,3995,.001,.000000132,.0132,6,GR,,,,,2,06/01/2021,,17,,,,,,,"","","BR 4019",,,100,0,1702,54,3,C,,
2068733,15163,225,.005,.0003625,7.25,116,OZ,,,,,4,06/01/2021,,17,,,,,,,"","17201700667","",,,50,0,1705,28,6,C,,
1602697,34448,3010,4.75,.0024415,.0514,.75,OZ,,,,,,05/01/2021,,17,,,,,,,"","","5549",,,10,0,1706,52,4,C,,
1602712,70269,3995,.001,.000000595,.0595,27,GR,,,,,1,01/01/2021,,17,,,,,,,"","","PR 0001",,,10,0,1706,67,9,C,,
1602735,49849,3995,9.1,.0006279,.0069,.1,OZ,,,,,,05/01/2021,,17,,,,,,,"","17211700137","",,,30,0,1706,90,7,C,,
1602748,52145,486,2,.005302,.2651,.0391,GA,,,,,1,02/01/2021,,17,,,,,,,"","","PR 0001",,,10,0,1706,103,2,C,,
2068741,40426,79,43.5,354.0370605,813.8783,69.6,GA,,,,,,06/01/2021,,17,,,,,,,"","","32982",,,40,0,1705,36,2,C,,X
2068712,47023,510,.5,.0016785,.3357,6,OZ,,,,,1,06/01/2021,,17,,,,,,,"","","4574",,,10,0,1705,7,9,C,,
2068711,50523,3956,11.8,.0005664,.0048,.0702,OZ,,,,,1,06/01/2021,,17,,,,,,,"","","4574",,,10,0,1705,6,10,C,,
2068718,50473,2131,44.4,2.1085116,4.7489,4,PT,,,2.5,A,2,06/01/2021,,17,,,,,,,"","","30609",,,65503,0,1705,13,5,C,,
1602836,49849,3995,9.1,.0089271,.0981,1.4275,OZ,,,,,38,04/01/2021,,17,,,,,,,"","","PR 0001",,,10,0,1706,190,3,C,,
2068732,44151,90486,2,.070692,3.5346,.48,GA,,,,,1,06/01/2021,,17,,,,,,,"","17201700667","",,,50,0,1705,27,2,C,,X
2068713,66646,5822,40,.00712,.0178,.284,OZ,,,,,2,06/01/2021,,17,,,,,,,"","","4574",,,10,0,1705,8,2,C,,
3147480,64175,486,8,.004744,.0593,.9,OZ,,,,,6,05/01/2021,,17,,,,,,,"","","PR 0001",,,10,0,1705,90,7,C,,
3147480,64175,3985,1.6,.0009488,.0593,.9,OZ,,,,,6,05/01/2021,,17,,,,,,,"","","PR 0001",,,10,0,1705,90,7,C,,
3147523,62185,3995,.001,.000000176,.0176,8,GR,,,,,1,09/01/2021,,17,,,,,,,"","","6639",,,10,0,1705,133,3,C,,
3147634,47663,,,,16.671,291.2,OZ,,,,,5,07/01/2021,,17,,,,,,,"","","152353",,,30,20,1705,244,3,C,,
3147680,62453,2292,16.2,.0087318,.0539,.8,OZ,,,,,2,09/01/2021,,17,,,,,,,"","","PR 0001",,,10,0,1705,290,8,C,,
3427474,56346,3995,.05,.0000419,.0838,38,GR,,,,,,10/01/2021,,17,,,,,,,"","","4227",,,10,0,1706,104,13,C,,
3427404,48747,3938,21.45,.0030888,.0144,.192,OZ,,,,,1,10/01/2021,,17,,,,,,,"","","PR8146",,,10,0,1706,16,4,C,,
3427390,48097,2297,9.7,.0096127,.0991,1.472,OZ,,,,,10,10/01/2021,,17,,,,,,,"","","4574",,,10,0,1706,2,6,C,,
3427443,62975,1794,22,49.313396,224.1518,23.7,GA,,,36.86,U,1,10/01/2021,,17,,,,,,,"","","38241",,,65000,0,1706,73,1,C,,
617560,62631,231,80,19.6,24.5,392,OZ,,,,,,02/01/2021,,17,,,,,,,"","","5596",,,40,0,1703,377,11,C,,
3427476,66850,5754,.5,.005,1,453.5924,GR,,,,,,10/01/2021,,17,,,,,,,"","","4227",,,10,0,1706,106,23,C,,
617802,52376,2171,24.8,1.0780064,4.3468,70,OZ,,,,,,03/01/2021,,17,,,,,,,"","","PR 8246",,,10,0,1703,323,1,C,,
1602816,43954,2288,.01,.0002,2,32,OZ,,,,,,05/01/2021,,17,,,,,,,"","","6309",,,10,0,1706,171,1,C,,
1602718,70838,5802,41.4,3.0249324,7.3066,.8031,GA,,,,,66,01/01/2021,,17,,,,,,,"","","PR 0001",,,30,0,1706,73,15,C,,
1602753,69074,2300,7.9,.5073854,6.4226,.7531,GA,,,,,83,02/01/2021,,17,,,,,,,"","","PR 0001",,,10,0,1706,108,9,C,,
1602770,51054,,,,8.244,126.4,OZ,,,,,,05/01/2021,,17,,,,,,,"","","40293",,,40,0,1706,125,5,C,,
617759,28895,396,1,.005798,.5798,9,OZ,,,,,,03/01/2021,,17,,,,,,,"","","4227",,,10,0,1703,261,3,C,,
617759,28895,90486,.2,.0011596,.5798,9,OZ,,,,,,03/01/2021,,17,,,,,,,"","","4227",,,10,0,1703,261,3,C,,
617787,63604,626,2,.071,3.55,3.55,LB,,,,,,03/01/2021,,17,,,,,,,"","17211700137","",,,30,0,1703,290,2,C,,
3846838,49849,3995,9.1,.0437801,.4811,7,OZ,,,,,,10/01/2021,,17,,,,,,,"","","3066",,,10,0,1705,96,5,C,,
3846862,66646,5822,40,.0882,.2205,100,GR,,,,,48,12/01/2021,,17,,,,,,,"","","PR 0001",,,10,0,1705,120,8,C,,
3846926,57011,5820,48.7,.344796,.708,8,OZ,,,,,1,12/01/2021,,17,,,,,,,"","","39559",,,30,0,1705,184,1,C,,
3846853,69074,2300,7.9,.3766167,4.7673,.559,GA,,,,,59,12/01/2021,,17,,,,,,,"","","PR 0001",,,10,0,1705,111,5,C,,
3846886,53136,2288,.025,.000014075,.0563,.9,OZ,,,,,,12/01/2021,,17,,,,,,,"","","45041",,,30,0,1705,144,6,C,,
1602731,34351,3849,5,.002715,.0543,.78,OZ,,,,,,05/01/2021,,17,,,,,,,"","17211700137","",,,30,0,1706,86,12,C,,
4207828,72190,3946,24.5,2.1821415,8.9067,126,OZ,,,,,,10/01/2021,,17,,,,,,,"","","31268",,,40,0,1702,2,2,C,,
1602869,55827,2300,25.1,42.3890306,168.8806,2820.7,OZ,,,,,,05/01/2021,,17,,,,,,,"","","5596",,,10,0,1706,31,2,C,,X
1602709,60889,510,.5,.001708,.3416,6,OZ,,,,,2,01/01/2021,,17,,,,,,,"","","PR 0001",,,10,0,1706,64,6,C,,
1602845,67102,2254,.011,.000715825,6.5075,6.5075,LB,,,,,65,04/01/2021,,17,,,,,,,"","","PR 0001",,,10,0,1706,200,17,C,,
1602837,58850,769,10,1.3465,13.465,13.465,LB,,,,,93,04/01/2021,,17,,,,,,,"","","PR 0001",,,10,0,1706,191,5,C,,
1602874,50824,2739,2,.013138,.6569,10,OZ,,,,,,05/01/2021,,17,,,,,,,"","","5596",,,30,0,1706,36,12,C,,
1602843,74482,3995,.01,.00000772,.0772,35,GR,,,,,2,04/01/2021,,17,,,,,,,"","","PR 0001",,,10,0,1706,198,15,C,,
4123748,66737,3956,.025,.000146425,.5857,9,OZ,,,,,,05/01/2021,,17,,,,,,,"","","BR 4019",,,10,0,1706,121,2,C,,
4123748,66737,3849,.05,.00029285,.5857,9,OZ,,,,,,05/01/2021,,17,,,,,,,"","","BR 4019",,,10,0,1706,121,2,C,,
1602688,50589,5026,.085,.00147985,1.741,32,OZ,,,,,,05/01/2021,,17,,,,,,,"","","PR 8246",,,10,0,1706,43,2,C,,
1602863,54374,1855,41,2.875494,7.0134,92,OZ,,,,,,05/01/2021,,17,,,,,,,"","","5596",,,30,0,1706,25,17,C,,
1602880,69074,2300,7.9,.3673895,4.6505,.5453,GA,,,,,96,03/01/2021,,17,,,,,,,"","","PR 0001",,,10,0,1706,6,7,C,,
4123751,71087,3985,.1,.0001041,.1041,2,OZ,,,,,,05/01/2021,,17,,,,,,,"","","BR 4019",,,10,0,1706,124,5,C,,
1602881,60889,510,.5,.00911,1.822,32,OZ,,,,,5,03/01/2021,,17,,,,,,,"","","PR 0001",,,10,0,1706,7,12,C,,
4123742,63536,3010,4.75,.07958625,1.6755,24.6,OZ,,,,,,06/01/2021,,17,,,,,,,"","","BR 4019",,,10,0,1706,113,5,C,,
4123766,65446,5331,.1,.0000066,.0066,3,GR,,,,,,03/01/2021,,17,,,,,,,"","","BR 4019",,,10,0,1706,85,1,C,,
1602698,62155,2008,.25,.00076225,.3049,4,OZ,,,,,,05/01/2021,,17,,,,,,,"","","5549",,,10,0,1706,53,6,C,,
1602705,52145,486,2,.002116,.1058,.0156,GA,,,,,1,01/01/2021,,17,,,,,,,"","","PR 0001",,,10,0,1706,60,2,C,,
1602734,59601,156,23.82,.09528,.4,6.4,OZ,,,,,,05/01/2021,,17,,,,,,,"","17211700137","",,,30,0,1706,89,6,C,,
1602751,62453,486,64.8,.0454248,.0701,1.04,OZ,,,,,2,02/01/2021,,17,,,,,,,"","","PR 0001",,,10,0,1706,106,4,C,,
1602758,57675,5928,2.22,.13589508,6.1214,92.2,OZ,,,,,3,04/01/2021,,17,,,,,,,"","","152353",,,30,20,1706,77,2,C,,
1602844,56729,2171,25.4,.015621,.0615,.0078,GA,,,,,1,04/01/2021,,17,,,,,,,"","","PR 0001",,,10,0,1706,199,16,C,,
1602873,23867,92093,.005,.00012495,2.499,48,OZ,,,,,,05/01/2021,,17,,,,,,,"","","5596",,,10,0,1706,35,10,C,,
1602877,63515,5928,2.22,.1370739,6.1745,93,OZ,,,,,1,05/01/2021,,17,,,,,,,"","","152353",,,30,20,1706,3,3,C,,
1602801,30182,90486,.39,.00494325,1.2675,23,OZ,,,,,,05/01/2021,,17,,,,,,,"","","4227",,,10,0,1706,156,4,C,,
2569089,50440,5787,22.58,3.37640998,14.9531,210.8,OZ,278,A,31.94,A,1,07/09/2021,2359,17,M,12,N,07,W,20,"RH73C295","17191700295","",,G,29143,0,1704,364,1,A,17M12N07W20,
2569199,30369,560,98,107.8,110,110,LB,11,A,11,A,1,04/28/2021,0130,17,M,13,N,09,W,08,"KV15A123","17211700123","",,G,29143,0,1704,1163,1,A,17M13N09W08,
2568351,63468,,,,3.1209,46.56,OZ,55.91,A,4.85,A,1,07/05/2021,0100,17,M,13,N,08,W,33,"RH28A105","17211700105","",,G,29143,0,1704,485,3,A,17M13N08W33,
2568465,66160,1794,27.1,28.186168,104.008,11.32,GA,66.38,A,11.32,A,1,07/19/2021,0100,17,M,14,N,07,W,27,"OK86C105","17211700105","",,G,29143,0,1704,497,2,A,17M14N07W27,
2568549,64941,,,,45.9072,699.68,OZ,395,A,43.73,A,1,07/07/2021,2359,17,M,13,N,08,W,29,"RH21A011","17211700011","",,G,29143,0,1704,509,1,A,17M13N08W29,
2568595,62901,4000,24.1,.9402856,3.9016,480,OZ,24,A,24,A,1,07/14/2021,0700,17,M,13,N,09,W,02,"KV10G159","17201700159","",,G,29143,0,1704,224,1,A,17M13N09W02,
2568716,65921,2254,2,.288634,14.4317,1.75,GA,14,A,14,A,1,07/23/2021,0100,17,M,13,N,09,W,05,"KV08D123","17211700123","",,G,29143,0,1704,556,3,A,17M13N09W05,
2568768,70671,560,98,301.154,307.3,307.3,LB,47,A,30.73,A,1,06/23/2021,0200,17,M,13,N,09,W,20,"KV48C497","17211700497","",,G,29143,0,1704,815,1,A,17M13N09W20,
2568174,57113,5946,25,2.735,10.94,10.94,LB,25,A,25,A,1,07/22/2021,1100,17,M,13,N,09,W,10,"KV17A159","17201700159","",,G,4003,0,1704,652,1,A,17M13N09W10,
2569088,50440,5787,22.58,3.0064141,13.3145,187.7,OZ,63.6,A,28.44,A,1,07/06/2021,2359,17,M,12,N,07,W,28,"RH74A295","17191700295","",,G,29143,0,1704,363,1,A,17M12N07W28,
2568940,63510,6035,25,.5625,2.25,2.25,LB,35,A,12.64,A,1,03/30/2021,0700,17,M,12,N,08,W,10,"RH38A144","17201700144","",,G,29143,0,1704,593,2,A,17M12N08W10,
2568942,54733,1855,41,1.518722,3.7042,.38,GA,1,A,1,A,1,01/26/2021,0100,17,M,14,N,06,W,30,"OK00E584","17211700584","",,G,29143,0,1704,595,4,A,17M14N06W30,
2568943,62562,5815,24.5,1.305605,5.329,.65,GA,47,A,3.48,A,1,06/21/2021,1100,17,M,13,N,09,W,20,"KV48C497","17211700497","",,G,29143,0,1704,1121,4,A,17M13N09W20,
2568963,65921,2254,2,.247402,12.3701,1.5,GA,12,A,12,A,1,07/26/2021,0100,17,M,14,N,06,W,30,"OK00A584","17211700584","",,G,29143,0,1704,867,3,A,17M14N06W30,
2568801,8470,,,,2.3907,32.8,OZ,127.5,A,4.1,A,1,06/14/2021,0200,17,M,14,N,07,W,28,"OK86A105","17211700105","",,G,29143,0,1704,25,1,A,17M14N07W28,
2568885,58834,3835,25,.375,1.5,1.5,LB,12,A,6,A,1,07/02/2021,1300,17,M,15,N,10,W,12,"UL89D159","17201700159","",,G,4003,0,1704,301,3,A,17M15N10W12,
2568881,64914,560,80,2.4,3,3,LB,1,A,1,A,1,04/22/2021,0100,17,M,14,N,06,W,30,"OK00E584","17211700584","",,G,29143,0,1704,297,1,A,17M14N06W30,
2568539,52599,3849,42.8,.8648596,2.0207,23.94,OZ,17.1,A,17.1,A,1,07/17/2021,0500,17,M,13,N,09,W,22,"KV49C159","17201700159","",,G,29143,0,1704,215,3,A,17M13N09W22,
2569270,63468,,,,4.0218,60,OZ,33,A,30,A,1,07/06/2021,1500,17,M,13,N,09,W,22,"KV50J041","17211700041","",,G,29143,0,1704,81,2,A,17M13N09W22,
2568418,63468,,,,14.5858,1.7,GA,60.61,A,54.52,A,1,07/05/2021,0100,17,M,13,N,09,W,16,"KV27A105","17211700105","",,G,29143,0,1704,182,3,A,17M13N09W16,
2568138,70308,6156,27.3,5.1661701,18.9237,264.35,OZ,278,A,52.87,A,1,07/01/2021,2359,17,M,12,N,07,W,20,"RH73C295","17191700295","",,G,29143,0,1704,972,1,A,17M12N07W20,
2568215,63468,,,,.7782,11.61,OZ,61.68,A,2.9,A,1,06/07/2021,0200,17,M,14,N,07,W,28,"OK96E105","17211700105","",,G,29143,0,1704,455,2,A,17M14N07W28,
2568726,66160,2291,2,.171672,8.5836,119.58,OZ,61.68,A,.93,A,1,07/19/2021,0100,17,M,14,N,07,W,28,"OK96E105","17211700105","",,G,29143,0,1704,1095,2,A,17M14N07W28,
2568761,64941,,,,52.7729,804.32,OZ,626,A,50.27,A,1,07/09/2021,2359,17,M,12,N,08,W,03,"RH38A011","17211700011","",,G,29143,0,1704,808,1,A,17M12N08W03,
2568981,47369,510,1.4,.3465644,24.7546,3.22,GA,55.91,A,6.45,A,1,07/05/2021,0100,17,M,13,N,08,W,33,"RH28A105","17211700105","",,G,29143,0,1704,327,2,A,17M13N08W33,
2569012,8470,,,,1.7056,23.4,OZ,55.91,A,1.95,A,1,07/05/2021,0100,17,M,13,N,08,W,33,"RH28A105","17211700105","",,G,29143,0,1704,38,1,A,17M13N08W33,
2568267,64941,,,,5.2489,80,OZ,5,A,5,A,1,07/21/2021,1000,17,M,13,N,09,W,02,"KV10A159","17201700159","",,G,29143,0,1704,996,2,A,17M13N09W02,
2568340,30369,560,98,469.3416,478.92,478.92,LB,39.91,A,39.91,A,1,06/21/2021,0400,17,M,14,N,07,W,25,"OK89A105","17211700105","",,G,29143,0,1704,474,1,A,17M14N07W25,
2568811,69491,,,,.5831,.06,GA,12,A,12,A,1,01/26/2021,0100,17,M,14,N,06,W,30,"OK00A584","17211700584","",,G,29143,0,1704,287,3,A,17M14N06W30,
2568899,63468,,,,10.3817,1.21,GA,24.5,A,24.32,A,1,06/14/2021,0200,17,M,14,N,07,W,28,"OK86B105","17211700105","",,G,29143,0,1704,315,3,A,17M14N07W28,
2568914,29543,560,98,150.92,154,154,LB,22,A,22,A,1,05/15/2021,0100,17,M,14,N,06,W,30,"OK00C584","17211700584","",,G,29143,0,1704,855,1,A,17M14N06W30,
2568482,57011,5820,48.7,24.8252633,50.9759,4.5,GA,257.22,A,9,A,1,07/13/2021,1500,17,M,10,N,06,W,03,"MT49A372","17211700372","",,G,29143,0,1704,720,1,A,17M10N06W03,
2568711,55652,5865,2,.065038,3.2519,48.75,OZ,65,A,16.25,A,1,06/18/2021,0100,17,M,11,N,05,W,31,"MT35A010","17211700010","",,G,29143,0,1704,551,2,A,17M11N05W31,
2569263,61290,5990,25.2,2.84382,11.285,145.5,OZ,9.7,A,9.7,A,1,07/17/2021,0500,17,M,13,N,09,W,22,"KV49E159","17201700159","",,G,29143,0,1704,74,2,A,17M13N09W22,
2568228,64914,560,80,2.4,3,3,LB,1,A,1,A,1,04/22/2021,0100,17,M,14,N,06,W,30,"OK00I584","17211700584","",,G,29143,0,1704,1194,1,A,17M14N06W30,
2568625,63468,,,,9.0947,1.06,GA,34,A,34,A,1,06/09/2021,0100,17,M,14,N,07,W,28,"OK96D105","17211700105","",,G,29143,0,1704,1070,2,A,17M14N07W28,X
2569118,64088,3983,22.5,1.8675,8.3,.94,GA,15,A,15,A,1,07/31/2021,1100,17,M,14,N,09,W,34,"KV10H107","17201700107","",,G,4003,0,1704,69,2,A,17M14N09W34,
2569149,65099,5770,1.38,8.62571208,625.0516,71.86,GA,72.7,A,71.86,A,1,06/14/2021,0200,17,M,11,N,06,W,05,"HV08A105","17211700105","",,G,29143,0,1704,913,1,A,17M11N06W05,
2569171,65099,5770,1.38,11.27488428,817.0206,93.93,GA,94,A,93.93,A,1,07/02/2021,0100,17,M,14,N,07,W,28,"OK97A105","17211700105","",,G,29143,0,1704,935,1,A,17M14N07W28,
2568910,50828,,,,16.2768,2,GA,20,A,20,A,1,07/08/2021,0330,17,M,13,N,09,W,05,"KV07A123","17211700123","",,G,29143,0,1704,851,2,A,17M13N09W05,
2568369,53503,5822,70,2.394,3.42,3.42,LB,91.13,A,91.13,A,1,07/08/2021,0600,17,M,11,N,06,W,29,"HV76B284","17211700284","",,G,29143,0,1704,698,1,A,17M11N06W29,
2568843,61290,5990,25.2,.5863536,2.3268,30,OZ,2,A,2,A,1,07/17/2021,0400,17,M,14,N,09,W,35,"KV10B104","17201700104","",,G,29143,0,1704,839,1,A,17M14N09W35,
2568668,66782,5447,26.2,1.64536,6.28,6.28,LB,235,A,5.03,A,1,07/05/2021,0100,17,M,12,N,07,W,04,"RH43A105","17211700105","",,G,29143,0,1704,785,1,A,17M12N07W04,
2568243,64914,560,80,23.856,29.82,29.82,LB,54.97,A,4.97,A,1,05/14/2021,0400,17,M,13,N,09,W,05,"KV15H123","17211700123","",,G,29143,0,1704,118,1,A,17M13N09W05,
2568435,56469,1973,22.3,.3561087,1.5969,.19,GA,1.5,A,1.5,A,1,01/26/2021,0100,17,M,14,N,06,W,30,"OK00H584","17211700584","",,G,29143,0,1704,1045,5,A,17M14N06W30,
2569161,63468,,,,15.358,1.79,GA,235,A,12.73,A,1,06/23/2021,0300,17,M,12,N,07,W,04,"RH43A105","17211700105","",,G,29143,0,1704,925,4,A,17M12N07W04,
2569209,51055,,,,4.6646,.54,GA,2.71,A,2.71,A,1,06/09/2021,0100,17,M,14,N,06,W,30,"OK00G584","17211700584","",,G,29143,0,1704,1173,3,A,17M14N06W30,
2569251,67040,560,80,206.4,258,258,LB,43,A,43,A,1,05/14/2021,1100,17,M,13,N,09,W,05,"KV08A123","17211700123","",,G,29143,0,1704,1180,1,A,17M13N09W05,
2568161,65099,5770,1.38,.14404164,10.4378,1.2,GA,61.68,A,1.21,A,1,07/19/2021,0100,17,M,14,N,07,W,28,"OK96E105","17211700105","",,G,29143,0,1704,639,1,A,17M14N07W28,
2568221,52935,1855,41,9.010775,21.9775,288,OZ,32,A,4.5,A,1,07/21/2021,1430,17,M,13,N,09,W,02,"KV18C159","17201700159","",,G,29143,0,1704,662,3,A,17M13N09W02,
2568270,61290,5990,25.2,2.3454144,9.3072,120,OZ,8,A,8,A,1,07/17/2021,0400,17,M,14,N,09,W,35,"KV10E104","17201700104","",,G,29143,0,1704,999,1,A,17M14N09W35,
2568332,63468,,,,13.2988,1.55,GA,61.68,A,49.75,A,1,06/09/2021,0100,17,M,14,N,07,W,28,"OK96E105","17211700105","",,G,29143,0,1704,466,2,A,17M14N07W28,
2568547,56901,,,,80.7335,1216,OZ,264,A,76,A,1,07/01/2021,2359,17,M,12,N,08,W,05,"RH36A011","17211700011","",,G,29143,0,1704,507,1,A,17M12N08W05,
2568600,61290,5990,25.2,4.6908288,18.6144,240,OZ,16,A,16,A,1,07/17/2021,0400,17,M,14,N,09,W,35,"KV11A104","17201700104","",,G,29143,0,1704,229,1,A,17M14N09W35,
2568682,66160,2291,2,.349144,17.4572,1.9,GA,61.68,A,1.91,A,1,07/19/2021,0100,17,M,14,N,07,W,28,"OK96E105","17211700105","",,G,29143,0,1704,799,2,A,17M14N07W28,
2569001,61290,5990,25.2,6.7430664,26.7582,345,OZ,23,A,23,A,1,07/23/2021,0630,17,M,12,N,07,W,02,"MV01A159","17201700159","",,G,29143,0,1704,1147,1,A,17M12N07W02,
2569165,66782,5447,26.2,4.22082,16.11,16.11,LB,12.89,A,12.89,A,1,07/05/2021,0100,17,M,13,N,09,W,06,"KV14A105","17211700105","",,G,29143,0,1704,929,1,A,17M13N09W06,
2569244,64151,560,98,362.6,370,370,LB,37,A,37,A,1,07/26/2021,0330,17,M,13,N,09,W,22,"KV39B123","17211700123","",,G,29143,0,1704,411,1,A,17M13N09W22,
2569255,69769,91798,.45,.0135,3,3,LB,8,A,8,A,1,04/15/2021,1000,17,M,13,N,09,W,04,"KV09C094","17201700094","",,G,4003,0,1704,1185,2,A,17M13N09W04,
2569113,63468,,,,24.8227,370.32,OZ,178.3,A,92.58,A,1,07/07/2021,2359,17,M,12,N,07,W,16,"RH60A295","17191700295","",,G,29143,0,1704,64,1,A,17M12N07W16,
2569130,70985,3946,24.5,6.994407,28.5486,3.06,GA,14,A,7,A,1,07/01/2021,1300,17,M,15,N,10,W,13,"UL89G159","17201700159","",,G,4003,0,1704,606,1,A,17M15N10W13,
2569137,63468,,,,.7769,11.59,OZ,61.68,A,2.9,A,1,06/07/2021,0200,17,M,14,N,07,W,28,"OK96E105","17211700105","",,G,29143,0,1704,613,2,A,17M14N07W28,
2568730,61440,211,75,36,48,48,LB,8,A,8,A,1,04/28/2021,1030,17,M,13,N,09,W,04,"KV09C094","17201700094","",,G,4003,0,1704,1099,1,A,17M13N09W04,X
2568126,64941,,,,50.6418,771.84,OZ,395,A,48.24,A,1,07/30/2021,2359,17,M,13,N,08,W,29,"RH21A011","17211700011","",,G,29143,0,1704,960,1,A,17M13N08W29,
2568128,66769,3946,24.5,10.138933,41.3834,4.32,GA,25,A,8.64,A,1,06/18/2021,1000,17,M,13,N,09,W,02,"KV11B497","17211700497","",,G,29143,0,1704,962,3,A,17M13N09W02,
2569167,66160,2291,2,.591706,29.5853,3.22,GA,12.89,A,12.89,A,1,07/05/2021,0100,17,M,13,N,09,W,06,"KV14A105","17211700105","",,G,29143,0,1704,931,2,A,17M13N09W06,
